ID,date,from,day_recorded,month_recorded,dnoregion,regionid,intensity_forecast,intensity_index,biomass,coal,imports,gas,nuclear,other,hydro,solar,wind
0,2023-12-29,23:30,Friday,December,Scottish Hydro Electric Power Distribution,1,0,very low,0.0,0.0,0.0,0.0,0.0,0,18.9,0.0,81.1
1,2023-12-29,23:30,Friday,December,SP Distribution,2,9,very low,0.7,0.0,0.0,2.2,23.9,0,10.5,0.0,62.7
2,2023-12-29,23:30,Friday,December,Electricity North West,3,5,very low,0.8,0.0,2.0,0.9,50.9,0,1.6,0.0,43.7
3,2023-12-29,23:30,Friday,December,NPG North East,4,10,very low,6.2,0.0,17.1,0.3,61.4,0,1.3,0.0,13.6
4,2023-12-29,23:30,Friday,December,NPG Yorkshire,5,69,low,22.1,0.0,2.6,10.6,8.2,0,0.2,0.0,56.3
5,2023-12-29,23:30,Friday,December,SP Manweb,6,3,very low,0.4,0.0,0.6,0.7,21.6,0,5.2,0.0,71.4
6,2023-12-29,23:30,Friday,December,WPD South Wales,7,104,low,1.2,0.6,0.7,24.4,16.7,0,1.3,0.0,55.1
7,2023-12-29,23:30,Friday,December,WPD West Midlands,8,27,very low,2.7,1.3,1.4,3.0,31.6,0,2.5,0.0,57.5
8,2023-12-29,23:30,Friday,December,WPD East Midlands,9,115,low,11.2,5.7,1.6,12.2,7.8,0,0.1,0.0,61.4
9,2023-12-29,23:30,Friday,December,UKPN East,10,38,very low,0.0,0.0,3.7,8.9,24.3,0,0.0,0.0,63.1
10,2023-12-29,23:30,Friday,December,WPD South West,11,227,high,2.3,1.1,7.7,53.7,4.6,0,0.8,0.0,29.7
11,2023-12-29,23:30,Friday,December,SSE South,12,121,moderate,4.4,1.9,14.5,24.1,7.3,0,1.4,0.0,46.4
12,2023-12-29,23:30,Friday,December,UKPN London,13,48,low,0.0,0.0,19.8,10.8,14.0,0,1.2,0.0,54.2
13,2023-12-29,23:30,Friday,December,UKPN South East,14,60,low,0.0,0.0,44.2,13.1,2.4,0,2.8,0.0,37.6
14,2023-12-29,23:30,Friday,December,England,15,64,low,4.5,1.1,11.9,11.4,21.2,0,1.1,0.0,48.8
15,2023-12-29,23:30,Friday,December,Scotland,16,8,very low,0.6,0.0,0.0,1.8,17.0,0,11.6,0.0,69.1
16,2023-12-29,23:30,Friday,December,Wales,17,47,low,0.2,0.0,0.0,11.9,4.7,0,11.2,0.0,72.1
17,2023-12-29,23:30,Friday,December,GB,18,56,low,3.8,0.9,9.7,10.3,19.6,0,3.0,0.0,52.7
18,2023-12-30,00:00,Saturday,December,Scottish Hydro Electric Power Distribution,1,0,very low,0.0,0.0,0.0,0.0,0.0,0,18.3,0.0,81.7
19,2023-12-30,00:00,Saturday,December,SP Distribution,2,9,very low,0.7,0.0,0.0,2.1,21.6,0,10.4,0.1,65.2
20,2023-12-30,00:00,Saturday,December,Electricity North West,3,4,very low,0.9,0.0,2.3,0.6,52.0,0,1.6,0.0,42.6
21,2023-12-30,00:00,Saturday,December,NPG North East,4,11,very low,6.9,0.0,19.3,0.3,60.0,0,1.2,0.1,12.2
22,2023-12-30,00:00,Saturday,December,NPG Yorkshire,5,67,low,22.1,0.0,2.3,10.2,6.7,0,0.1,0.0,58.4
23,2023-12-30,00:00,Saturday,December,SP Manweb,6,3,very low,0.4,0.0,0.7,0.6,22.2,0,4.9,0.0,71.1
24,2023-12-30,00:00,Saturday,December,WPD South Wales,7,106,low,1.4,0.8,0.8,24.6,17.5,0,1.2,0.1,53.6
25,2023-12-30,00:00,Saturday,December,WPD West Midlands,8,31,very low,2.8,1.4,1.6,3.4,31.4,0,2.3,0.0,57.0
26,2023-12-30,00:00,Saturday,December,WPD East Midlands,9,112,low,9.3,5.5,1.7,12.2,7.8,0,0.1,0.1,63.3
27,2023-12-30,00:00,Saturday,December,UKPN East,10,36,very low,0.0,0.0,4.2,8.3,23.7,0,0.0,0.0,63.8
28,2023-12-30,00:00,Saturday,December,WPD South West,11,203,high,2.0,1.1,11.8,47.7,4.0,0,0.8,0.0,32.6
29,2023-12-30,00:00,Saturday,December,SSE South,12,122,moderate,3.2,1.6,18.8,25.0,6.1,0,1.3,0.0,43.9
30,2023-12-30,00:00,Saturday,December,UKPN London,13,47,low,0.0,0.0,22.2,10.3,13.4,0,1.2,0.0,52.9
31,2023-12-30,00:00,Saturday,December,UKPN South East,14,60,low,0.0,0.0,47.3,12.8,1.9,0,2.8,0.1,35.1
32,2023-12-30,00:00,Saturday,December,England,15,61,low,4.5,1.1,12.1,10.9,21.1,0,1.0,0.0,49.3
33,2023-12-30,00:00,Saturday,December,Scotland,16,7,very low,0.5,0.0,0.0,1.6,15.6,0,14.2,0.0,68.1
34,2023-12-30,00:00,Saturday,December,Wales,17,66,low,0.2,0.0,0.0,16.6,5.0,0,4.5,0.0,73.7
35,2023-12-30,00:00,Saturday,December,GB,18,55,low,3.7,0.9,9.8,10.1,19.4,0,2.9,0.0,53.2
36,2023-12-30,00:30,Saturday,December,Scottish Hydro Electric Power Distribution,1,0,very low,0.0,0.0,0.0,0.0,0.0,0,19.1,0.0,80.9
37,2023-12-30,00:30,Saturday,December,SP Distribution,2,9,very low,0.6,0.0,0.0,2.1,21.7,0,10.9,0.0,64.7
38,2023-12-30,00:30,Saturday,December,Electricity North West,3,4,very low,1.2,0.0,2.2,0.7,54.0,0,1.7,0.0,40.2
39,2023-12-30,00:30,Saturday,December,NPG North East,4,11,very low,7.4,0.0,19.3,0.2,59.8,0,1.0,0.0,12.3
40,2023-12-30,00:30,Saturday,December,NPG Yorkshire,5,68,low,22.6,0.0,1.6,10.4,6.1,0,0.1,0.0,59.2
41,2023-12-30,00:30,Saturday,December,SP Manweb,6,3,very low,0.5,0.0,0.7,0.7,23.7,0,5.0,0.0,69.4
42,2023-12-30,00:30,Saturday,December,WPD South Wales,7,100,low,1.8,0.9,1.2,22.7,18.0,0,1.3,0.0,54.2
43,2023-12-30,00:30,Saturday,December,WPD West Midlands,8,33,very low,3.1,1.5,2.1,3.5,31.0,0,2.1,0.0,56.6
44,2023-12-30,00:30,Saturday,December,WPD East Midlands,9,103,low,8.3,5.4,3.3,10.3,7.5,0,0.0,0.0,65.2
45,2023-12-30,00:30,Saturday,December,UKPN East,10,41,low,0.0,0.0,10.4,8.2,21.0,0,0.0,0.0,60.3
46,2023-12-30,00:30,Saturday,December,WPD South West,11,204,high,1.5,1.0,14.7,47.8,3.8,0,0.8,0.0,30.4
47,2023-12-30,00:30,Saturday,December,SSE South,12,132,moderate,2.3,1.5,23.0,27.5,6.2,0,1.2,0.0,38.2
48,2023-12-30,00:30,Saturday,December,UKPN London,13,48,low,0.0,0.0,26.6,9.7,14.1,0,1.1,0.0,48.6
49,2023-12-30,00:30,Saturday,December,UKPN South East,14,58,low,0.0,0.0,49.8,11.8,2.7,0,2.9,0.0,32.7
50,2023-12-30,00:30,Saturday,December,England,15,62,low,4.6,1.1,12.0,10.7,21.4,0,1.0,0.0,49.2
51,2023-12-30,00:30,Saturday,December,Scotland,16,7,very low,0.5,0.0,0.0,1.6,16.0,0,15.2,0.0,66.7
52,2023-12-30,00:30,Saturday,December,Wales,17,67,low,0.2,0.0,0.0,17.1,5.6,0,5.4,0.0,71.8
53,2023-12-30,00:30,Saturday,December,GB,18,55,low,3.8,0.9,9.7,9.9,19.7,0,3.1,0.0,52.9
54,2023-12-30,01:00,Saturday,December,Scottish Hydro Electric Power Distribution,1,0,very low,0.0,0.0,0.0,0.0,0.0,0,18.2,0.0,81.8
55,2023-12-30,01:00,Saturday,December,SP Distribution,2,9,very low,0.7,0.0,0.0,2.1,22.5,0,10.5,0.4,63.9
56,2023-12-30,01:00,Saturday,December,Electricity North West,3,5,very low,1.6,0.0,2.8,0.8,56.9,0,1.6,0.4,35.9
57,2023-12-30,01:00,Saturday,December,NPG North East,4,11,very low,7.8,0.0,20.2,0.2,61.5,0,0.5,0.7,9.1
58,2023-12-30,01:00,Saturday,December,NPG Yorkshire,5,64,low,22.4,0.0,2.0,9.5,6.0,0,0.0,0.1,60.0
59,2023-12-30,01:00,Saturday,December,SP Manweb,6,4,very low,0.7,0.0,1.0,0.8,25.7,0,5.5,0.3,66.2
60,2023-12-30,01:00,Saturday,December,WPD South Wales,7,107,low,2.0,1.1,1.5,23.9,18.7,0,1.3,0.2,51.4
61,2023-12-30,01:00,Saturday,December,WPD West Midlands,8,38,very low,3.3,1.9,2.4,3.8,32.8,0,2.2,0.3,53.3
62,2023-12-30,01:00,Saturday,December,WPD East Midlands,9,114,low,8.1,6.3,3.3,10.9,6.8,0,0.0,0.0,64.5
63,2023-12-30,01:00,Saturday,December,UKPN East,10,43,low,0.0,0.0,10.3,8.9,19.9,0,0.0,0.0,60.9
64,2023-12-30,01:00,Saturday,December,WPD South West,11,194,moderate,1.5,1.3,14.7,44.7,4.4,0,0.7,0.2,32.6
65,2023-12-30,01:00,Saturday,December,SSE South,12,130,moderate,2.3,2.0,22.1,26.0,7.3,0,1.1,0.2,38.9
66,2023-12-30,01:00,Saturday,December,UKPN London,13,45,low,0.0,0.0,25.3,9.0,15.5,0,1.0,0.1,49.1
67,2023-12-30,01:00,Saturday,December,UKPN South East,14,49,low,0.0,0.0,48.6,9.6,4.5,0,2.9,0.3,34.1
68,2023-12-30,01:00,Saturday,December,England,15,62,low,4.6,1.2,12.2,10.3,21.6,0,1.0,0.1,48.9
69,2023-12-30,01:00,Saturday,December,Scotland,16,7,very low,0.5,0.0,0.0,1.6,16.3,0,15.1,0.6,65.9
70,2023-12-30,01:00,Saturday,December,Wales,17,80,low,0.2,0.0,0.0,20.2,6.4,0,6.2,0.2,66.8
71,2023-12-30,01:00,Saturday,December,GB,18,57,low,3.8,1.0,9.8,9.8,20.0,0,3.2,0.2,52.2
72,2023-12-30,01:30,Saturday,December,Scottish Hydro Electric Power Distribution,1,0,very low,0.0,0.0,0.0,0.0,0.0,0,15.9,0.0,84.1
73,2023-12-30,01:30,Saturday,December,SP Distribution,2,11,very low,0.8,0.0,0.0,2.6,23.0,0,9.2,0.0,64.5
74,2023-12-30,01:30,Saturday,December,Electricity North West,3,11,very low,2.4,0.0,5.5,1.9,60.7,0,1.4,0.0,28.0
75,2023-12-30,01:30,Saturday,December,NPG North East,4,11,very low,7.9,0.0,28.5,0.0,58.7,0,0.1,0.0,4.8
76,2023-12-30,01:30,Saturday,December,NPG Yorkshire,5,69,low,21.5,0.0,3.2,11.0,4.8,0,0.0,0.0,59.5
77,2023-12-30,01:30,Saturday,December,SP Manweb,6,8,very low,1.0,0.0,1.8,1.8,27.2,0,5.7,0.0,62.4
78,2023-12-30,01:30,Saturday,December,WPD South Wales,7,143,moderate,2.2,1.1,2.0,32.9,19.0,0,1.2,0.0,41.5
79,2023-12-30,01:30,Saturday,December,WPD West Midlands,8,42,low,3.9,2.1,3.7,4.4,33.7,0,2.2,0.0,49.9
80,2023-12-30,01:30,Saturday,December,WPD East Midlands,9,114,low,8.8,6.6,2.9,10.1,5.9,0,0.0,0.0,65.7
81,2023-12-30,01:30,Saturday,December,UKPN East,10,44,low,0.0,0.0,8.0,9.5,19.7,0,0.0,0.0,62.8
82,2023-12-30,01:30,Saturday,December,WPD South West,11,213,high,1.8,1.4,8.5,49.4,4.2,0,0.7,0.0,34.0
83,2023-12-30,01:30,Saturday,December,SSE South,12,142,moderate,3.0,2.3,13.9,28.6,7.4,0,1.1,0.0,43.7
84,2023-12-30,01:30,Saturday,December,UKPN London,13,47,low,0.0,0.0,17.1,10.1,16.6,0,0.9,0.0,55.3
85,2023-12-30,01:30,Saturday,December,UKPN South East,14,56,low,0.0,0.0,35.8,11.8,6.5,0,3.1,0.0,42.9
86,2023-12-30,01:30,Saturday,December,England,15,68,low,4.8,1.3,10.3,11.9,21.8,0,1.1,0.0,48.8
87,2023-12-30,01:30,Saturday,December,Scotland,16,7,very low,0.5,0.0,0.0,1.7,17.0,0,15.9,0.0,64.8
88,2023-12-30,01:30,Saturday,December,Wales,17,86,low,0.2,0.0,0.0,21.7,6.4,0,7.7,0.0,64.0
89,2023-12-30,01:30,Saturday,December,GB,18,62,low,4.0,1.1,8.4,11.2,20.2,0,3.3,0.0,51.8
90,2023-12-30,02:00,Saturday,December,Scottish Hydro Electric Power Distribution,1,0,very low,0.0,0.0,0.0,0.0,0.0,0,14.6,0.0,85.4
91,2023-12-30,02:00,Saturday,December,SP Distribution,2,12,very low,0.8,0.0,0.0,2.7,24.8,0,8.0,0.3,63.3
92,2023-12-30,02:00,Saturday,December,Electricity North West,3,10,very low,3.0,0.0,6.0,1.6,63.5,0,1.2,0.1,24.7
93,2023-12-30,02:00,Saturday,December,NPG North East,4,12,very low,8.3,0.0,28.7,0.0,58.5,0,0.1,0.0,4.4
94,2023-12-30,02:00,Saturday,December,NPG Yorkshire,5,70,low,22.3,0.0,2.7,10.9,3.8,0,0.0,0.0,60.3
95,2023-12-30,02:00,Saturday,December,SP Manweb,6,9,very low,1.3,0.0,2.2,1.7,31.7,0,5.8,0.1,57.2
96,2023-12-30,02:00,Saturday,December,WPD South Wales,7,143,moderate,2.6,1.5,2.2,31.7,20.1,0,1.1,0.4,40.3
97,2023-12-30,02:00,Saturday,December,WPD West Midlands,8,48,low,4.6,2.5,3.9,4.5,34.8,0,1.9,0.1,47.5
98,2023-12-30,02:00,Saturday,December,WPD East Midlands,9,118,low,9.2,7.0,2.6,10.2,5.6,0,0.0,0.1,65.2
99,2023-12-30,02:00,Saturday,December,UKPN East,10,44,low,0.0,0.0,7.9,9.6,19.7,0,0.0,0.1,62.7
100,2023-12-30,02:00,Saturday,December,WPD South West,11,199,moderate,2.1,1.3,8.0,46.3,3.7,0,0.5,1.1,37.0
101,2023-12-30,02:00,Saturday,December,SSE South,12,142,moderate,3.4,2.4,12.8,28.3,6.8,0,0.9,0.4,45.0
102,2023-12-30,02:00,Saturday,December,UKPN London,13,46,low,0.0,0.0,15.7,9.8,17.0,0,0.7,0.2,56.7
103,2023-12-30,02:00,Saturday,December,UKPN South East,14,52,low,0.0,0.0,34.2,10.8,7.3,0,2.6,0.2,44.9
104,2023-12-30,02:00,Saturday,December,England,15,65,low,5.0,1.0,10.4,11.7,22.4,0,1.0,0.0,48.3
105,2023-12-30,02:00,Saturday,December,Scotland,16,8,very low,0.6,0.0,0.0,1.8,17.8,0,14.9,0.8,64.1
106,2023-12-30,02:00,Saturday,December,Wales,17,86,low,0.2,0.0,0.0,21.8,6.9,0,8.5,1.4,61.2
107,2023-12-30,02:00,Saturday,December,GB,18,61,low,4.2,0.9,8.5,11.1,20.9,0,3.2,0.2,51.0
108,2023-12-30,02:30,Saturday,December,Scottish Hydro Electric Power Distribution,1,0,very low,0.0,0.0,0.0,0.0,0.0,0,12.4,0.0,87.6
109,2023-12-30,02:30,Saturday,December,SP Distribution,2,11,very low,0.8,0.0,0.0,2.7,26.6,0,6.7,0.0,63.3
110,2023-12-30,02:30,Saturday,December,Electricity North West,3,12,very low,3.7,0.0,4.2,1.9,67.1,0,0.9,0.0,22.3
111,2023-12-30,02:30,Saturday,December,NPG North East,4,13,very low,9.3,0.0,22.0,0.0,64.0,0,0.0,0.0,4.8
112,2023-12-30,02:30,Saturday,December,NPG Yorkshire,5,70,low,22.9,0.0,1.2,10.8,2.8,0,0.0,0.0,62.4
113,2023-12-30,02:30,Saturday,December,SP Manweb,6,11,very low,1.7,0.0,1.7,2.3,36.0,0,4.9,0.0,53.4
114,2023-12-30,02:30,Saturday,December,WPD South Wales,7,133,moderate,3.4,2.0,1.5,27.9,21.9,0,0.9,0.0,42.4
115,2023-12-30,02:30,Saturday,December,WPD West Midlands,8,56,low,5.4,3.3,2.5,4.7,35.6,0,1.4,0.0,47.2
116,2023-12-30,02:30,Saturday,December,WPD East Midlands,9,124,moderate,9.1,8.3,1.0,8.8,5.5,0,0.0,0.0,67.4
117,2023-12-30,02:30,Saturday,December,UKPN East,10,38,very low,0.0,0.0,2.6,9.1,21.3,0,0.0,0.0,66.9
118,2023-12-30,02:30,Saturday,December,WPD South West,11,257,high,1.4,1.4,3.8,61.3,2.6,0,0.4,0.0,29.2
119,2023-12-30,02:30,Saturday,December,SSE South,12,185,moderate,2.9,2.8,8.0,39.0,5.9,0,0.7,0.0,40.8
120,2023-12-30,02:30,Saturday,December,UKPN London,13,43,low,0.0,0.0,9.3,10.2,18.1,0,0.7,0.0,61.8
121,2023-12-30,02:30,Saturday,December,UKPN South East,14,56,low,0.0,0.0,26.6,13.1,8.0,0,2.8,0.0,49.5
122,2023-12-30,02:30,Saturday,December,England,15,71,low,5.3,1.0,6.7,13.8,23.3,0,0.8,0.0,49.1
123,2023-12-30,02:30,Saturday,December,Scotland,16,8,very low,0.6,0.0,0.0,1.9,18.6,0,15.4,0.0,63.5
124,2023-12-30,02:30,Saturday,December,Wales,17,95,low,0.3,0.0,0.0,24.1,8.4,0,9.1,0.0,58.2
125,2023-12-30,02:30,Saturday,December,GB,18,68,low,4.4,0.8,5.5,12.9,21.8,0,3.1,0.0,51.4
126,2023-12-30,03:00,Saturday,December,Scottish Hydro Electric Power Distribution,1,0,very low,0.0,0.0,0.0,0.0,0.0,0,11.9,0.0,88.1
127,2023-12-30,03:00,Saturday,December,SP Distribution,2,11,very low,1.1,0.0,0.5,2.4,28.9,0,5.8,0.0,61.3
128,2023-12-30,03:00,Saturday,December,Electricity North West,3,13,very low,4.2,0.0,4.2,2.1,69.3,0,0.7,0.0,19.6
129,2023-12-30,03:00,Saturday,December,NPG North East,4,13,very low,9.9,0.0,21.0,0.0,65.0,0,0.0,0.0,4.1
130,2023-12-30,03:00,Saturday,December,NPG Yorkshire,5,72,low,23.0,0.0,0.9,11.3,2.8,0,0.0,0.0,61.9
131,2023-12-30,03:00,Saturday,December,SP Manweb,6,9,very low,2.2,0.0,2.1,1.6,40.0,0,3.9,0.0,50.2
132,2023-12-30,03:00,Saturday,December,WPD South Wales,7,139,moderate,3.4,2.0,1.4,29.5,20.4,0,0.6,0.2,42.4
133,2023-12-30,03:00,Saturday,December,WPD West Midlands,8,58,low,6.0,3.3,2.4,5.0,37.1,0,1.0,0.0,45.2
134,2023-12-30,03:00,Saturday,December,WPD East Midlands,9,123,moderate,9.4,7.9,0.8,9.4,5.6,0,0.0,0.0,66.9
135,2023-12-30,03:00,Saturday,December,UKPN East,10,51,low,0.0,0.0,2.1,12.5,22.2,0,0.0,0.0,63.2
136,2023-12-30,03:00,Saturday,December,WPD South West,11,240,high,1.7,1.1,3.9,57.6,2.3,0,0.3,0.2,32.9
137,2023-12-30,03:00,Saturday,December,SSE South,12,187,moderate,3.2,2.5,7.2,40.1,5.7,0,0.7,0.1,40.5
138,2023-12-30,03:00,Saturday,December,UKPN London,13,53,low,0.0,0.0,8.0,12.9,17.8,0,0.7,0.0,60.6
139,2023-12-30,03:00,Saturday,December,UKPN South East,14,58,low,0.0,0.0,26.4,13.7,7.3,0,2.6,0.1,50.0
140,2023-12-30,03:00,Saturday,December,England,15,77,low,5.4,1.2,6.6,14.7,23.9,0,0.6,0.0,47.5
141,2023-12-30,03:00,Saturday,December,Scotland,16,8,very low,0.6,0.0,0.0,1.9,18.5,0,14.6,1.3,63.1
142,2023-12-30,03:00,Saturday,December,Wales,17,98,low,0.3,0.1,0.1,24.5,8.7,0,8.0,0.5,57.8
143,2023-12-30,03:00,Saturday,December,GB,18,72,low,4.5,1.0,5.4,13.7,22.3,0,2.8,0.2,50.1
144,2023-12-30,03:30,Saturday,December,Scottish Hydro Electric Power Distribution,1,0,very low,0.0,0.0,0.0,0.0,0.0,0,13.5,0.0,86.5
145,2023-12-30,03:30,Saturday,December,SP Distribution,2,14,very low,1.3,0.0,2.5,2.2,31.7,0,6.2,0.0,56.1
146,2023-12-30,03:30,Saturday,December,Electricity North West,3,14,very low,4.8,0.0,4.5,1.9,69.7,0,0.7,0.0,18.4
147,2023-12-30,03:30,Saturday,December,NPG North East,4,14,very low,10.8,0.0,21.1,0.0,64.3,0,0.0,0.0,3.8
148,2023-12-30,03:30,Saturday,December,NPG Yorkshire,5,67,low,23.1,0.0,0.7,10.1,3.2,0,0.0,0.0,63.0
149,2023-12-30,03:30,Saturday,December,SP Manweb,6,13,very low,2.7,0.0,2.9,2.2,42.6,0,4.5,0.0,45.1
150,2023-12-30,03:30,Saturday,December,WPD South Wales,7,122,moderate,4.1,2.0,1.7,24.9,16.8,0,0.6,0.0,49.9
151,2023-12-30,03:30,Saturday,December,WPD West Midlands,8,65,low,6.1,3.6,2.5,6.0,36.6,0,1.0,0.0,44.2
152,2023-12-30,03:30,Saturday,December,WPD East Midlands,9,122,moderate,9.0,8.4,0.3,8.3,5.5,0,0.0,0.0,68.5
153,2023-12-30,03:30,Saturday,December,UKPN East,10,45,low,0.0,0.0,0.0,11.4,22.8,0,0.0,0.0,65.8
154,2023-12-30,03:30,Saturday,December,WPD South West,11,272,high,1.0,0.9,3.0,66.4,1.5,0,0.2,0.0,26.9
155,2023-12-30,03:30,Saturday,December,SSE South,12,192,moderate,2.7,2.7,8.4,41.1,5.8,0,0.7,0.0,38.5
156,2023-12-30,03:30,Saturday,December,UKPN London,13,50,low,0.0,0.0,8.1,12.3,18.8,0,0.7,0.0,60.1
157,2023-12-30,03:30,Saturday,December,UKPN South East,14,64,low,0.0,0.0,29.2,14.7,7.9,0,2.7,0.0,45.5
158,2023-12-30,03:30,Saturday,December,England,15,79,low,5.5,1.3,6.5,15.0,24.3,0,0.6,0.0,46.8
159,2023-12-30,03:30,Saturday,December,Scotland,16,11,very low,0.7,0.0,1.9,1.6,19.7,0,13.7,0.0,62.4
160,2023-12-30,03:30,Saturday,December,Wales,17,92,low,0.9,0.1,1.5,22.3,8.9,0,5.3,0.0,61.0
161,2023-12-30,03:30,Saturday,December,GB,18,74,low,4.6,1.1,5.6,13.8,22.8,0,2.5,0.0,49.6
162,2023-12-30,04:00,Saturday,December,Scottish Hydro Electric Power Distribution,1,0,very low,0.0,0.0,0.0,0.0,0.0,0,19.0,0.0,81.0
163,2023-12-30,04:00,Saturday,December,SP Distribution,2,14,very low,1.4,0.0,3.6,1.8,34.3,0,7.9,0.1,51.0
164,2023-12-30,04:00,Saturday,December,Electricity North West,3,14,very low,4.6,0.0,4.8,1.9,71.5,0,0.9,0.0,16.4
165,2023-12-30,04:00,Saturday,December,NPG North East,4,14,very low,10.7,0.0,21.7,0.0,63.9,0,0.0,0.0,3.7
166,2023-12-30,04:00,Saturday,December,NPG Yorkshire,5,63,low,23.8,0.0,1.1,8.7,4.1,0,0.0,0.0,62.4
167,2023-12-30,04:00,Saturday,December,SP Manweb,6,14,very low,2.6,0.0,3.8,2.0,44.1,0,3.4,0.0,44.0
168,2023-12-30,04:00,Saturday,December,WPD South Wales,7,147,moderate,3.0,1.7,1.3,32.3,11.4,0,0.4,0.1,49.9
169,2023-12-30,04:00,Saturday,December,WPD West Midlands,8,68,low,6.4,4.6,2.8,4.1,39.0,0,0.9,0.0,42.3
170,2023-12-30,04:00,Saturday,December,WPD East Midlands,9,140,moderate,9.8,10.8,0.4,7.0,5.6,0,0.0,0.0,66.4
171,2023-12-30,04:00,Saturday,December,UKPN East,10,43,low,0.0,0.0,0.0,11.0,23.9,0,0.0,0.1,65.1
172,2023-12-30,04:00,Saturday,December,WPD South West,11,278,high,1.0,0.8,2.5,68.2,1.4,0,0.1,0.0,25.9
173,2023-12-30,04:00,Saturday,December,SSE South,12,195,moderate,3.3,3.6,8.2,39.5,5.9,0,0.6,0.1,38.9
174,2023-12-30,04:00,Saturday,December,UKPN London,13,49,low,0.0,0.0,8.2,12.0,19.1,0,0.6,0.1,60.1
175,2023-12-30,04:00,Saturday,December,UKPN South East,14,64,low,0.0,0.0,30.7,14.6,7.2,0,2.3,0.1,45.1
176,2023-12-30,04:00,Saturday,December,England,15,79,low,5.7,1.3,6.8,15.0,24.9,0,0.7,0.0,45.7
177,2023-12-30,04:00,Saturday,December,Scotland,16,10,very low,0.7,0.0,1.9,1.4,20.8,0,14.8,0.0,60.4
178,2023-12-30,04:00,Saturday,December,Wales,17,83,low,0.8,0.1,1.4,20.1,7.9,0,5.0,0.1,64.6
179,2023-12-30,04:00,Saturday,December,GB,18,75,low,4.7,1.1,5.9,13.5,23.4,0,2.7,0.0,48.7
180,2023-12-30,04:30,Saturday,December,Scottish Hydro Electric Power Distribution,1,0,very low,0.0,0.0,0.0,0.0,0.0,0,20.0,0.0,80.0
181,2023-12-30,04:30,Saturday,December,SP Distribution,2,17,very low,1.6,0.0,5.3,1.9,37.9,0,7.6,0.0,45.6
182,2023-12-30,04:30,Saturday,December,Electricity North West,3,16,very low,4.9,0.0,6.6,2.4,70.2,0,0.8,0.0,15.1
183,2023-12-30,04:30,Saturday,December,NPG North East,4,14,very low,10.4,0.0,28.0,0.0,58.2,0,0.0,0.0,3.5
184,2023-12-30,04:30,Saturday,December,NPG Yorkshire,5,65,low,24.4,0.0,1.6,9.1,4.8,0,0.0,0.0,60.1
185,2023-12-30,04:30,Saturday,December,SP Manweb,6,14,very low,2.8,0.0,4.8,2.1,44.4,0,2.4,0.0,43.4
186,2023-12-30,04:30,Saturday,December,WPD South Wales,7,162,moderate,1.9,1.0,1.0,38.0,6.6,0,0.2,0.0,51.3
187,2023-12-30,04:30,Saturday,December,WPD West Midlands,8,71,low,6.8,4.9,3.7,4.0,39.2,0,0.7,0.0,40.7
188,2023-12-30,04:30,Saturday,December,WPD East Midlands,9,151,moderate,10.3,12.1,0.7,6.5,5.7,0,0.0,0.0,64.8
189,2023-12-30,04:30,Saturday,December,UKPN East,10,45,low,0.0,0.0,0.0,11.3,24.4,0,0.0,0.0,64.2
190,2023-12-30,04:30,Saturday,December,WPD South West,11,303,very high,0.6,0.8,1.5,74.8,1.4,0,0.1,0.0,20.8
191,2023-12-30,04:30,Saturday,December,SSE South,12,208,high,3.3,3.9,9.3,42.1,5.7,0,0.5,0.0,35.2
192,2023-12-30,04:30,Saturday,December,UKPN London,13,54,low,0.0,0.0,10.3,13.3,17.8,0,0.6,0.0,58.0
193,2023-12-30,04:30,Saturday,December,UKPN South East,14,75,low,0.0,0.0,34.9,17.6,5.6,0,1.9,0.0,40.1
194,2023-12-30,04:30,Saturday,December,England,15,83,low,5.8,1.2,8.4,16.3,24.0,0,0.6,0.0,43.7
195,2023-12-30,04:30,Saturday,December,Scotland,16,19,very low,0.7,0.0,6.2,1.4,23.4,0,12.5,0.0,55.8
196,2023-12-30,04:30,Saturday,December,Wales,17,95,low,0.5,0.0,2.3,23.0,7.0,0,3.7,0.0,63.6
197,2023-12-30,04:30,Saturday,December,GB,18,80,low,4.8,1.0,7.8,14.7,23.0,0,2.3,0.0,46.4
198,2023-12-30,05:00,Saturday,December,Scottish Hydro Electric Power Distribution,1,0,very low,0.0,0.0,0.0,0.0,0.0,0,24.4,0.0,75.6
199,2023-12-30,05:00,Saturday,December,SP Distribution,2,9,very low,1.8,0.0,2.2,1.8,39.0,0,8.1,0.1,47.0
200,2023-12-30,05:00,Saturday,December,Electricity North West,3,12,very low,4.5,0.0,6.9,1.7,71.1,0,1.0,0.0,14.8
201,2023-12-30,05:00,Saturday,December,NPG North East,4,14,very low,10.0,0.0,28.4,0.0,58.7,0,0.0,0.1,2.8
202,2023-12-30,05:00,Saturday,December,NPG Yorkshire,5,67,low,24.0,0.0,2.4,9.8,6.5,0,0.0,0.0,57.3
203,2023-12-30,05:00,Saturday,December,SP Manweb,6,8,very low,2.6,0.0,3.8,1.3,42.7,0,4.3,0.1,45.2
204,2023-12-30,05:00,Saturday,December,WPD South Wales,7,158,moderate,1.0,0.5,0.6,38.6,4.3,0,0.1,0.0,54.9
205,2023-12-30,05:00,Saturday,December,WPD West Midlands,8,70,low,6.6,4.6,3.9,4.6,40.2,0,1.2,0.1,38.7
